,Content ID,Content Type,Category,Reaction Type,Month,Score
14261,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,heart,12,60
14262,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,heart,4,60
14263,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,want,10,70
14264,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,want,9,70
14265,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,want,4,70
14266,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,adore,5,72
14267,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,adore,7,72
14268,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,adore,6,72
14269,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,adore,1,72
14279,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,disgust,6,0
14280,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,9,10
14281,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,4,10
14282,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,6,10
14283,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,5,15
14284,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,12,15
14285,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,4,15
14286,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,4,30
14287,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,10,30
14288,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,5,30
14289,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,3,35
14290,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,12,35
14291,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,11,35
14292,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,cherish,3,70
14293,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,10,5
14294,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,11,5
14295,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,9,65
14296,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,5,65
14297,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,2,20
14298,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,3,20
14299,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,7,20
14300,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,5,20
14301,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,12,20
14302,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,super love,4,75
14303,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,intrigued,4,45
14304,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,intrigued,10,45
14305,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,3,12
14306,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,5,12
14307,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,11,12
14308,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,2,12
14309,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,1,60
14310,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,7,60
14311,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,12,60
14312,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,8,70
14313,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,11,70
14314,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,4,70
14315,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,12,70
14316,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,adore,4,72
14336,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,2,0
14337,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,3,0
14338,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,dislike,5,10
14339,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,12,15
14340,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,1,15
14341,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,6,15
14342,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,11,15
14343,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,11,30
14344,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,5,30
14345,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,peeking,10,35
14346,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,6,70
14347,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,12,70
14348,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,11,70
14349,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,1,70
14350,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,hate,12,5
14351,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,hate,4,5
14352,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,love,10,65
14353,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,9,20
14354,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,3,20
14355,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,6,20
14356,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,4,75
14357,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,2,75
14358,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,12,75
14359,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,5,75
14360,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,1,45
14361,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,12,45
14362,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,9,50
14363,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,5,50
14364,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,12,50
14365,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,9,70
14366,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,2,70
14367,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,11,70
14403,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,disgust,1,0
14404,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,4,10
14405,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,6,10
14406,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,8,10
14407,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,scared,1,15
14408,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,indifferent,12,20
14409,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,intrigued,4,45
14410,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,like,11,50
14411,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,heart,3,60
14412,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,want,2,70
14413,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,adore,10,72
14414,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,adore,1,72
14415,410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,adore,3,72
14441,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,peeking,9,35
14442,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,intrigued,11,45
14443,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,6,0
14444,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,1,0
14445,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,4,0
14446,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,2,0
14447,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,dislike,1,10
14448,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,dislike,6,10
14449,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,scared,9,15
14450,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,interested,3,30
14451,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,5,35
14452,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,11,35
14453,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,3,35
14454,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,8,35
14455,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,8,70
14456,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,6,70
14457,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,5,70
14458,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,4,70
14459,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,hate,6,5
14460,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,3,65
14461,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,8,65
14462,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,4,65
14463,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,5,20
14464,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,2,20
14465,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,super love,4,75
14466,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,10,45
14467,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,7,45
14468,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,5,12
14469,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,10,12
14470,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,3,12
14471,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,7,12
14472,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,4,12
14473,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,4,50
14474,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,11,50
14475,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,7,50
14476,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,12,50
14477,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,8,50
14478,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,2,60
14479,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,6,60
14480,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,8,70
14481,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,6,70
14482,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,adore,10,72
14586,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,dislike,11,10
14587,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,dislike,12,10
14588,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,scared,2,15
14589,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,scared,6,15
14590,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,peeking,3,35
14591,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,cherish,3,70
14592,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,hate,9,5
14593,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,super love,11,75
14594,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,like,2,50
14595,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,like,4,50
14596,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,3,60
14597,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,2,60
14658,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,dislike,11,10
14659,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,dislike,3,10
14660,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,4,15
14661,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,2,15
14662,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,5,15
14663,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,interested,4,30
14664,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,cherish,1,70
14665,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,hate,9,5
14666,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,hate,2,5
14667,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,indifferent,3,20
14668,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,intrigued,7,45
14669,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,worried,7,12
14670,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,like,10,50
14718,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,7,10
14719,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,1,10
14720,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,scared,10,15
14721,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,6,30
14722,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,12,30
14723,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,11,30
14724,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,peeking,5,35
14725,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,cherish,8,70
14726,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,4,5
14727,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,2,5
14728,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,8,5
14729,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,3,65
14730,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,4,65
14731,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,8,65
14732,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,indifferent,2,20
14733,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,indifferent,5,20
14734,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,intrigued,9,45
14735,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,intrigued,8,45
14736,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,worried,9,12
14737,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,worried,2,12
14738,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,12,50
14739,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,2,50
14740,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,7,50
14741,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,heart,1,60
14742,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,4,70
14743,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,3,70
14744,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,6,70
14780,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,disgust,1,0
14781,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,dislike,5,10
14782,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,dislike,9,10
14783,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,scared,6,15
14784,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,scared,12,15
14785,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,interested,12,30
14786,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,interested,6,30
14787,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,peeking,12,35
14788,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,peeking,1,35
14789,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,peeking,11,35
14790,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,hate,12,5
14791,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,hate,6,5
14792,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,hate,2,5
14793,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,love,5,65
14794,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,indifferent,4,20
14795,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,indifferent,3,20
14796,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,worried,8,12
14797,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,worried,9,12
14798,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,heart,8,60
14799,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,want,10,70
14895,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,disgust,11,0
14896,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,disgust,1,0
14897,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,disgust,9,0
14898,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,dislike,7,10
14899,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,dislike,6,10
14900,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,dislike,10,10
14901,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,interested,4,30
14902,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,peeking,1,35
14903,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,peeking,6,35
14904,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,cherish,2,70
14905,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,hate,9,5
14906,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,love,6,65
14907,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,indifferent,2,20
14908,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,super love,5,75
14909,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,intrigued,2,45
14910,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,intrigued,6,45
14911,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,worried,9,12
14912,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,worried,4,12
14913,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,worried,1,12
14914,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,worried,8,12
14915,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,like,6,50
14916,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,like,10,50
14917,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,heart,5,60
14918,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,1,70
14919,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,10,70
14920,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,4,70
14921,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,adore,1,72
14922,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,adore,5,72
14923,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,adore,3,72
14924,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,scared,10,15
14925,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,peeking,5,35
14926,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,peeking,7,35
14927,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,hate,12,5
14928,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,love,5,65
14929,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,intrigued,6,45
14930,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,worried,4,12
14931,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,like,2,50
14932,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,heart,6,60
14933,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,heart,8,60
14934,595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,adore,1,72
14978,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,disgust,7,0
14979,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,disgust,12,0
14980,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,disgust,9,0
14981,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,dislike,2,10
14982,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,dislike,5,10
14983,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,dislike,7,10
14984,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,scared,12,15
14985,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,interested,11,30
14986,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,interested,8,30
14987,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,interested,2,30
14988,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,peeking,1,35
14989,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,peeking,9,35
14990,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,peeking,7,35
14991,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,hate,3,5
14992,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,hate,2,5
14993,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,love,8,65
14994,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,indifferent,2,20
14995,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,indifferent,3,20
14996,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,indifferent,10,20
14997,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,super love,8,75
14998,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,super love,6,75
14999,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,intrigued,11,45
15000,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,intrigued,9,45
15001,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,worried,7,12
15002,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,worried,1,12
15003,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,worried,8,12
15004,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,like,1,50
15005,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,heart,11,60
15006,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,heart,6,60
15007,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,heart,4,60
15008,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,want,9,70
15009,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,want,1,70
15010,e1792fe6-28e0-49fc-8b01-0e027461d8b5,GIF,technology,adore,2,72
15081,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,disgust,12,0
15082,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,disgust,8,0
15083,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,dislike,4,10
15084,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,scared,6,15
15085,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,scared,5,15
15086,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,scared,3,15
15087,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,scared,12,15
15088,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,interested,8,30
15089,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,interested,2,30
15090,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,interested,10,30
15091,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,peeking,9,35
15092,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,peeking,7,35
15093,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,cherish,12,70
15094,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,hate,12,5
15095,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,love,3,65
15096,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,indifferent,12,20
15097,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,indifferent,1,20
15098,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,super love,1,75
15099,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,intrigued,2,45
15100,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,intrigued,3,45
15101,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,intrigued,10,45
15102,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,intrigued,12,45
15103,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,intrigued,1,45
15104,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,like,12,50
15105,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,like,11,50
15106,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,want,2,70
15180,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,disgust,5,0
15181,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,disgust,12,0
15182,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,dislike,8,10
15183,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,interested,6,30
15184,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,interested,5,30
15185,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,peeking,1,35
15186,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,cherish,3,70
15187,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,cherish,8,70
15188,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,cherish,5,70
15189,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,cherish,4,70
